Lead_ID,Email,Region,Industry,Company_Size,Job_Level,Lead_Score,Priority,Conversion_Probability,Predicted_Conversion,Total_Sessions,Engagement_Score,Days_Since_Last_Activity,Viewed_Pricing_Page,Requested_Demo,Source
LEAD_00613,lead613@example.com,Africa,Retail,1000+,C-Level,33,COOL,0.331,False,5,22.95,0,1,0,LinkedIn
LEAD_00614,lead614@example.com,Latin America,Consulting,201-1000,VP,45,COOL,0.4523,False,4,15.2,10,0,0,Email Campaign
LEAD_00615,lead615@example.com,Middle East,Healthcare,1-10,Senior Manager,21,COLD,0.2115,False,2,1.95,15,0,1,Facebook
LEAD_00616,lead616@example.com,Europe,Healthcare,1-10,C-Level,58,WARM,0.5869,True,3,34.6,1,1,0,Website
LEAD_00617,lead617@example.com,North America,Manufacturing,201-1000,Manager,57,WARM,0.5778,True,7,15.15,23,0,0,Referral
LEAD_00618,lead618@example.com,Asia Pacific,Consulting,1000+,Manager,38,COOL,0.388,False,9,25.05,19,1,0,Trade Show
LEAD_00619,lead619@example.com,Middle East,Finance,51-200,Senior Manager,13,COLD,0.1312,False,9,4.3,11,0,0,Referral
LEAD_00620,lead620@example.com,North America,E-commerce,1-10,VP,39,COOL,0.3985,False,9,20.55,6,0,1,Content Download
LEAD_00621,lead621@example.com,North America,Consulting,11-50,C-Level,42,COOL,0.4204,False,5,0.8,15,0,0,LinkedIn
LEAD_00622,lead622@example.com,North America,Finance,1-10,Individual Contributor,11,COLD,0.1118,False,6,1.15,13,0,0,LinkedIn
LEAD_00623,lead623@example.com,Asia Pacific,Real Estate,1000+,Individual Contributor,44,COOL,0.4443,False,4,33.6,1,1,0,Trade Show
LEAD_00624,lead624@example.com,North America,Manufacturing,1000+,C-Level,44,COOL,0.4463,False,9,11.65,5,0,0,Email Campaign
LEAD_00625,lead625@example.com,Middle East,Finance,201-1000,Senior Manager,23,COLD,0.2371,False,2,0.0,8,0,0,Trade Show
LEAD_00626,lead626@example.com,Middle East,Retail,201-1000,C-Level,56,WARM,0.5677,True,8,21.2,9,0,1,Trade Show
LEAD_00627,lead627@example.com,Latin America,Real Estate,1-10,Individual Contributor,15,COLD,0.1581,False,5,9.65,25,0,0,Content Download
LEAD_00628,lead628@example.com,Europe,Real Estate,1-10,VP,29,COLD,0.2997,False,5,14.15,6,0,0,Partner
LEAD_00629,lead629@example.com,Europe,Consulting,201-1000,Director,50,WARM,0.5049,True,3,26.6,2,1,0,Cold Outreach
LEAD_00630,lead630@example.com,Latin America,Real Estate,1-10,Senior Manager,35,COOL,0.354,False,5,1.85,9,0,0,Website
LEAD_00631,lead631@example.com,Middle East,Real Estate,1-10,VP,7,COLD,0.0737,False,4,0.0,22,0,0,Website
LEAD_00632,lead632@example.com,Africa,E-commerce,1000+,VP,88,HOT,0.885,True,12,103.75,2,1,1,Partner
LEAD_00633,lead633@example.com,Asia Pacific,Retail,51-200,VP,9,COLD,0.0994,False,3,1.85,3,0,0,Referral
LEAD_00634,lead634@example.com,Africa,Retail,11-50,VP,1,COLD,0.0139,False,2,0.0,61,0,0,Referral
LEAD_00635,lead635@example.com,Asia Pacific,Consulting,1000+,VP,42,COOL,0.4224,False,10,12.3,21,0,0,Trade Show
LEAD_00636,lead636@example.com,Asia Pacific,Healthcare,201-1000,Manager,36,COOL,0.3658,False,4,16.35,5,0,0,Facebook
LEAD_00637,lead637@example.com,Europe,Real Estate,11-50,VP,15,COLD,0.1548,False,5,3.75,15,0,0,Facebook
LEAD_00638,lead638@example.com,Asia Pacific,SaaS,1000+,Director,88,HOT,0.88,True,10,94.4,0,1,1,Webinar
LEAD_00639,lead639@example.com,Middle East,Consulting,1000+,Manager,31,COOL,0.3145,False,4,0.15,12,0,0,Webinar
LEAD_00640,lead640@example.com,Africa,Real Estate,1000+,Senior Manager,13,COLD,0.1339,False,8,0.0,24,0,0,Website
LEAD_00641,lead641@example.com,North America,Healthcare,1000+,C-Level,22,COLD,0.2243,False,4,7.35,20,0,0,Facebook
LEAD_00642,lead642@example.com,Latin America,Retail,1-10,Manager,68,WARM,0.6892,True,6,22.3,0,1,0,Facebook
LEAD_00643,lead643@example.com,North America,E-commerce,1-10,Director,7,COLD,0.073,False,9,0.0,44,0,0,Content Download
LEAD_00644,lead644@example.com,Middle East,Real Estate,1000+,VP,5,COLD,0.0524,False,7,0.0,56,0,0,Trade Show
LEAD_00645,lead645@example.com,Asia Pacific,Healthcare,1000+,Director,87,HOT,0.87,True,17,66.7,0,1,0,Referral
LEAD_00646,lead646@example.com,Latin America,Consulting,201-1000,Director,90,HOT,0.9,True,15,68.6,3,1,1,Referral
LEAD_00647,lead647@example.com,Latin America,Consulting,1-10,Senior Manager,42,COOL,0.4259,False,5,7.05,37,0,0,Website
LEAD_00648,lead648@example.com,Middle East,Healthcare,201-1000,Director,92,HOT,0.92,True,10,82.75,2,1,1,Partner
LEAD_00649,lead649@example.com,Europe,Real Estate,1000+,Manager,57,WARM,0.5794,True,10,24.1,8,0,1,LinkedIn
LEAD_00650,lead650@example.com,North America,Consulting,51-200,VP,14,COLD,0.1439,False,7,10.2,3,0,0,Cold Outreach
LEAD_00651,lead651@example.com,Latin America,Education,1000+,Senior Manager,62,WARM,0.6231,True,3,24.65,27,0,1,Referral
LEAD_00652,lead652@example.com,Middle East,Manufacturing,1-10,Manager,9,COLD,0.0962,False,6,0.0,15,0,0,Email Campaign
LEAD_00653,lead653@example.com,Europe,Real Estate,11-50,Senior Manager,45,COOL,0.4518,False,7,24.75,10,0,1,Webinar
LEAD_00654,lead654@example.com,Asia Pacific,Education,1000+,Individual Contributor,23,COLD,0.2331,False,7,9.2,15,0,0,Email Campaign
LEAD_00655,lead655@example.com,Middle East,Finance,1-10,Director,14,COLD,0.1489,False,1,6.05,14,1,0,Referral
LEAD_00656,lead656@example.com,Asia Pacific,Education,11-50,Manager,26,COLD,0.2696,False,8,23.95,35,1,0,Cold Outreach
LEAD_00657,lead657@example.com,Africa,E-commerce,1000+,Senior Manager,64,WARM,0.6455,True,8,43.8,8,1,1,Cold Outreach
LEAD_00658,lead658@example.com,Africa,Education,1000+,C-Level,89,HOT,0.895,True,20,103.7,0,1,1,Webinar
LEAD_00659,lead659@example.com,Middle East,Education,1-10,Individual Contributor,10,COLD,0.11,False,6,4.9,6,0,0,Email Campaign
LEAD_00660,lead660@example.com,Middle East,E-commerce,201-1000,Individual Contributor,34,COOL,0.3416,False,2,6.9,2,0,0,Referral
LEAD_00661,lead661@example.com,Europe,Retail,201-1000,Manager,24,COLD,0.2409,False,3,14.6,9,0,0,Website
LEAD_00662,lead662@example.com,North America,Real Estate,1000+,C-Level,54,WARM,0.5422,True,7,22.1,0,0,0,LinkedIn
LEAD_00663,lead663@example.com,North America,Manufacturing,1000+,C-Level,85,HOT,0.85,True,20,85.55,4,0,1,Referral
LEAD_00664,lead664@example.com,Middle East,Healthcare,51-200,Individual Contributor,19,COLD,0.1917,False,4,9.25,4,0,0,Referral
LEAD_00665,lead665@example.com,Latin America,E-commerce,201-1000,Manager,20,COLD,0.204,False,6,8.8,0,0,0,Google Ads
LEAD_00666,lead666@example.com,Europe,SaaS,51-200,Individual Contributor,19,COLD,0.1916,False,6,20.0,1,0,0,Website
LEAD_00667,lead667@example.com,Africa,Retail,51-200,VP,21,COLD,0.2171,False,11,3.35,10,0,0,Email Campaign
LEAD_00668,lead668@example.com,North America,Education,11-50,C-Level,42,COOL,0.4292,False,5,29.75,4,0,0,Referral
LEAD_00669,lead669@example.com,Middle East,Manufacturing,1000+,C-Level,33,COOL,0.3304,False,3,13.55,3,0,0,Content Download
LEAD_00670,lead670@example.com,Europe,E-commerce,11-50,Individual Contributor,17,COLD,0.1742,False,8,4.7,10,0,0,Partner
LEAD_00671,lead671@example.com,Latin America,SaaS,201-1000,Manager,89,HOT,0.8925,True,14,70.1,11,0,1,LinkedIn
LEAD_00672,lead672@example.com,Middle East,Retail,11-50,C-Level,43,COOL,0.4332,False,7,19.9,22,0,0,Google Ads
LEAD_00673,lead673@example.com,Africa,Education,51-200,Director,91,HOT,0.91,True,17,75.2,1,1,0,Google Ads
LEAD_00674,lead674@example.com,North America,E-commerce,51-200,Manager,35,COOL,0.3516,False,9,17.85,8,1,0,Trade Show
LEAD_00675,lead675@example.com,Latin America,Technology,11-50,C-Level,40,COOL,0.4023,False,5,15.95,8,0,1,Facebook
LEAD_00676,lead676@example.com,Africa,SaaS,1000+,VP,10,COLD,0.103,False,5,0.0,18,0,0,Content Download
LEAD_00677,lead677@example.com,Africa,SaaS,1000+,Senior Manager,3,COLD,0.0313,False,6,0.0,33,0,0,Partner
LEAD_00678,lead678@example.com,Europe,Real Estate,1000+,C-Level,52,WARM,0.523,True,7,26.85,4,0,1,Trade Show
LEAD_00679,lead679@example.com,North America,Manufacturing,1000+,VP,5,COLD,0.0582,False,5,0.8,39,1,0,Google Ads
LEAD_00680,lead680@example.com,Latin America,Education,201-1000,VP,42,COOL,0.422,False,3,20.95,25,1,0,Email Campaign
LEAD_00681,lead681@example.com,North America,Education,51-200,C-Level,40,COOL,0.4049,False,2,17.25,3,1,0,LinkedIn
LEAD_00682,lead682@example.com,Africa,E-commerce,1000+,VP,11,COLD,0.1142,False,1,2.35,16,0,0,Content Download
LEAD_00683,lead683@example.com,Middle East,Healthcare,1000+,Individual Contributor,10,COLD,0.1012,False,5,0.9,16,0,0,Trade Show
LEAD_00684,lead684@example.com,North America,SaaS,1000+,Individual Contributor,18,COLD,0.1824,False,5,0.0,16,0,0,Content Download
LEAD_00685,lead685@example.com,North America,E-commerce,1-10,C-Level,28,COLD,0.2817,False,10,43.85,13,1,1,Webinar
LEAD_00686,lead686@example.com,Latin America,Education,1-10,C-Level,15,COLD,0.1507,False,5,15.7,0,0,0,Content Download
LEAD_00687,lead687@example.com,Asia Pacific,SaaS,1-10,Senior Manager,58,WARM,0.5874,True,5,14.95,5,1,0,Content Download
LEAD_00688,lead688@example.com,Asia Pacific,Retail,51-200,Senior Manager,88,HOT,0.88,True,16,90.6,1,1,1,Content Download
LEAD_00689,lead689@example.com,North America,Real Estate,51-200,VP,15,COLD,0.1557,False,10,8.25,9,0,0,Google Ads
LEAD_00690,lead690@example.com,Africa,Finance,201-1000,VP,47,COOL,0.4765,False,3,10.6,5,0,0,Google Ads
LEAD_00691,lead691@example.com,Africa,Finance,51-200,Senior Manager,89,HOT,0.895,True,13,80.85,1,1,0,Webinar
LEAD_00692,lead692@example.com,Middle East,Technology,11-50,C-Level,23,COLD,0.2327,False,4,15.8,16,0,0,Content Download
LEAD_00693,lead693@example.com,Europe,Retail,1000+,Senior Manager,46,COOL,0.4635,False,3,10.3,21,0,1,Email Campaign
LEAD_00694,lead694@example.com,Africa,Consulting,11-50,Manager,30,COOL,0.308,False,15,13.15,1,0,0,LinkedIn
LEAD_00695,lead695@example.com,Middle East,Technology,11-50,Manager,48,COOL,0.4836,False,7,19.55,22,1,0,Website
LEAD_00696,lead696@example.com,Africa,Technology,1000+,C-Level,83,HOT,0.83,True,17,61.6,1,1,0,Webinar
LEAD_00697,lead697@example.com,Europe,Retail,11-50,C-Level,25,COLD,0.26,False,0,16.6,2,0,1,Webinar
LEAD_00698,lead698@example.com,Asia Pacific,Consulting,201-1000,Director,90,HOT,0.9,True,13,86.45,6,1,0,LinkedIn
LEAD_00699,lead699@example.com,Latin America,Consulting,1-10,Senior Manager,14,COLD,0.1418,False,5,9.15,2,0,0,Facebook
LEAD_00700,lead700@example.com,Asia Pacific,Technology,1-10,Manager,3,COLD,0.0398,False,1,0.0,30,0,0,Referral
LEAD_00701,lead701@example.com,Latin America,SaaS,1-10,VP,8,COLD,0.0871,False,2,0.0,5,0,0,Website
LEAD_00702,lead702@example.com,Middle East,SaaS,1000+,C-Level,23,COLD,0.2349,False,4,4.0,10,0,0,Cold Outreach
LEAD_00703,lead703@example.com,Europe,Retail,1-10,Manager,26,COLD,0.2668,False,4,9.9,7,0,0,Facebook
LEAD_00704,lead704@example.com,North America,Consulting,11-50,C-Level,12,COLD,0.1259,False,4,3.0,2,0,0,Cold Outreach
LEAD_00705,lead705@example.com,Latin America,Healthcare,11-50,C-Level,38,COOL,0.3829,False,6,4.55,11,0,0,Cold Outreach
LEAD_00706,lead706@example.com,Middle East,Real Estate,1-10,C-Level,14,COLD,0.1437,False,4,6.85,9,0,0,Trade Show
LEAD_00707,lead707@example.com,North America,Consulting,11-50,Individual Contributor,48,COOL,0.4863,False,3,39.25,18,1,1,Facebook
LEAD_00708,lead708@example.com,Middle East,SaaS,51-200,Individual Contributor,20,COLD,0.203,False,5,4.0,4,0,0,Website
LEAD_00709,lead709@example.com,Latin America,SaaS,51-200,Director,19,COLD,0.1984,False,6,13.1,1,0,0,Trade Show
LEAD_00710,lead710@example.com,Middle East,Manufacturing,1-10,Director,58,WARM,0.5824,True,3,27.0,1,0,1,Google Ads
LEAD_00711,lead711@example.com,Europe,Healthcare,1-10,VP,9,COLD,0.0957,False,5,0.55,28,0,0,Cold Outreach
LEAD_00712,lead712@example.com,Africa,SaaS,51-200,Individual Contributor,52,WARM,0.5238,True,4,22.3,4,0,0,Facebook
LEAD_00713,lead713@example.com,Europe,Technology,11-50,C-Level,23,COLD,0.2306,False,3,14.1,8,0,0,Google Ads
LEAD_00714,lead714@example.com,Middle East,Healthcare,1000+,Manager,20,COLD,0.2072,False,8,9.1,2,0,0,LinkedIn
LEAD_00715,lead715@example.com,Europe,E-commerce,11-50,Individual Contributor,18,COLD,0.1811,False,9,14.45,0,0,0,Webinar
LEAD_00716,lead716@example.com,Latin America,Finance,1-10,VP,37,COOL,0.3727,False,2,0.0,20,0,0,Partner
LEAD_00717,lead717@example.com,North America,Technology,1000+,C-Level,7,COLD,0.0771,False,6,0.0,36,0,0,Email Campaign
LEAD_00718,lead718@example.com,Middle East,Technology,201-1000,Individual Contributor,32,COOL,0.3214,False,9,22.4,4,0,0,Trade Show
LEAD_00719,lead719@example.com,Latin America,Finance,1000+,VP,22,COLD,0.228,False,5,2.75,8,0,0,Content Download
LEAD_00720,lead720@example.com,North America,Education,201-1000,Director,58,WARM,0.5856,True,4,12.65,12,1,0,Cold Outreach
LEAD_00721,lead721@example.com,Middle East,Finance,11-50,C-Level,25,COLD,0.2547,False,9,4.45,3,0,0,Referral
LEAD_00722,lead722@example.com,Africa,Finance,51-200,Director,4,COLD,0.0486,False,4,0.0,34,0,0,Trade Show
LEAD_00723,lead723@example.com,Asia Pacific,E-commerce,51-200,Individual Contributor,28,COLD,0.2844,False,5,8.6,13,0,0,Webinar
LEAD_00724,lead724@example.com,Africa,SaaS,11-50,Senior Manager,37,COOL,0.3738,False,5,17.6,3,0,1,Email Campaign
LEAD_00725,lead725@example.com,North America,Real Estate,201-1000,Senior Manager,87,HOT,0.87,True,13,83.7,4,1,0,LinkedIn
LEAD_00726,lead726@example.com,Europe,Technology,51-200,Senior Manager,21,COLD,0.2169,False,6,9.2,15,0,0,Trade Show
LEAD_00727,lead727@example.com,Europe,Consulting,51-200,VP,7,COLD,0.0786,False,2,0.85,4,0,0,Facebook
LEAD_00728,lead728@example.com,Latin America,Technology,11-50,Individual Contributor,67,WARM,0.6792,True,10,18.35,5,0,1,Email Campaign
LEAD_00729,lead729@example.com,Latin America,E-commerce,11-50,C-Level,6,COLD,0.0656,False,6,0.7,38,0,0,Website
LEAD_00730,lead730@example.com,Latin America,Technology,11-50,Senior Manager,46,COOL,0.4654,False,4,19.1,2,1,0,Facebook
LEAD_00731,lead731@example.com,Africa,SaaS,1-10,Individual Contributor,13,COLD,0.1304,False,6,0.45,35,1,0,Referral
LEAD_00732,lead732@example.com,Latin America,Education,51-200,C-Level,42,COOL,0.429,False,4,19.3,25,0,1,Trade Show
LEAD_00733,lead733@example.com,Middle East,Consulting,1-10,C-Level,18,COLD,0.1824,False,7,5.0,21,0,0,Facebook
LEAD_00734,lead734@example.com,North America,Education,1000+,Individual Contributor,10,COLD,0.101,False,7,4.95,11,0,0,Webinar
LEAD_00735,lead735@example.com,Africa,Retail,11-50,Director,44,COOL,0.4432,False,6,3.9,23,0,0,Trade Show
LEAD_00736,lead736@example.com,Asia Pacific,SaaS,201-1000,VP,6,COLD,0.0668,False,4,0.1,54,1,0,LinkedIn
LEAD_00737,lead737@example.com,North America,Retail,11-50,Individual Contributor,17,COLD,0.1789,False,7,7.0,6,0,0,Content Download
LEAD_00738,lead738@example.com,Latin America,Technology,11-50,Individual Contributor,31,COOL,0.3137,False,7,9.6,5,0,0,Website
LEAD_00739,lead739@example.com,Africa,Education,1-10,Individual Contributor,62,WARM,0.622,True,4,21.0,15,1,0,Partner
LEAD_00740,lead740@example.com,Europe,Consulting,201-1000,Director,61,WARM,0.6186,True,6,28.3,15,1,0,Google Ads
LEAD_00741,lead741@example.com,Middle East,Technology,51-200,VP,39,COOL,0.3924,False,3,6.5,8,0,0,LinkedIn
LEAD_00742,lead742@example.com,Asia Pacific,SaaS,51-200,Manager,30,COOL,0.3055,False,4,10.75,1,0,0,Website
LEAD_00743,lead743@example.com,Asia Pacific,SaaS,201-1000,Individual Contributor,16,COLD,0.1611,False,3,8.1,5,0,0,Facebook
LEAD_00744,lead744@example.com,North America,Healthcare,51-200,VP,53,WARM,0.5358,True,2,23.85,15,1,0,Webinar
LEAD_00745,lead745@example.com,Europe,Technology,11-50,C-Level,6,COLD,0.0695,False,4,0.0,14,0,0,Cold Outreach
LEAD_00746,lead746@example.com,Asia Pacific,Manufacturing,201-1000,Manager,46,COOL,0.4648,False,4,16.7,4,0,1,Email Campaign
LEAD_00747,lead747@example.com,Latin America,Healthcare,201-1000,Manager,54,WARM,0.5431,True,7,7.15,21,0,1,Referral
LEAD_00748,lead748@example.com,North America,Retail,51-200,Individual Contributor,21,COLD,0.2199,False,3,12.85,2,0,0,Trade Show
LEAD_00749,lead749@example.com,Middle East,Consulting,1-10,Manager,29,COLD,0.2938,False,3,0.0,17,0,0,Referral
LEAD_00750,lead750@example.com,Europe,Consulting,1-10,Individual Contributor,26,COLD,0.2602,False,4,32.75,9,0,1,Facebook
LEAD_00751,lead751@example.com,Middle East,SaaS,51-200,VP,23,COLD,0.236,False,3,12.3,3,0,0,Google Ads
LEAD_00752,lead752@example.com,Europe,SaaS,201-1000,C-Level,30,COOL,0.3033,False,3,18.5,10,1,0,Trade Show
LEAD_00753,lead753@example.com,Middle East,SaaS,1000+,Senior Manager,12,COLD,0.1293,False,6,0.0,30,0,0,Cold Outreach
LEAD_00754,lead754@example.com,Europe,Technology,51-200,Individual Contributor,16,COLD,0.1658,False,8,2.45,12,0,0,Cold Outreach
LEAD_00755,lead755@example.com,Africa,Manufacturing,1000+,Individual Contributor,30,COOL,0.3009,False,9,7.95,7,0,0,Partner
LEAD_00756,lead756@example.com,Europe,Technology,51-200,VP,35,COOL,0.3531,False,2,22.1,16,0,0,Website
LEAD_00757,lead757@example.com,Europe,Real Estate,1000+,VP,84,HOT,0.845,True,5,78.35,0,1,1,Partner
LEAD_00758,lead758@example.com,Africa,E-commerce,11-50,Senior Manager,11,COLD,0.1141,False,6,0.0,42,0,0,Content Download
LEAD_00759,lead759@example.com,Latin America,Manufacturing,201-1000,VP,45,COOL,0.4526,False,8,27.8,1,1,0,Website
LEAD_00760,lead760@example.com,Africa,Retail,1000+,Individual Contributor,12,COLD,0.129,False,5,7.4,11,0,0,Content Download
LEAD_00761,lead761@example.com,Africa,Education,1000+,C-Level,49,COOL,0.4923,False,4,13.2,8,0,0,LinkedIn
LEAD_00762,lead762@example.com,Asia Pacific,Consulting,11-50,Senior Manager,12,COLD,0.1251,False,5,9.2,36,0,1,Referral
LEAD_00763,lead763@example.com,Middle East,Technology,1000+,VP,12,COLD,0.1257,False,7,0.0,49,0,0,Content Download
LEAD_00764,lead764@example.com,Middle East,E-commerce,1000+,Manager,33,COOL,0.3316,False,3,14.85,20,0,0,Cold Outreach
LEAD_00765,lead765@example.com,North America,Consulting,51-200,Manager,21,COLD,0.2187,False,7,4.45,20,0,0,Cold Outreach
LEAD_00766,lead766@example.com,North America,SaaS,51-200,Senior Manager,90,HOT,0.905,True,11,89.0,1,1,1,Content Download
LEAD_00767,lead767@example.com,Middle East,Real Estate,201-1000,Director,91,HOT,0.915,True,11,71.35,4,0,1,Partner
LEAD_00768,lead768@example.com,Europe,SaaS,1-10,Director,54,WARM,0.5482,True,3,23.35,9,0,0,Content Download
LEAD_00769,lead769@example.com,Africa,Real Estate,11-50,Manager,25,COLD,0.255,False,4,2.95,6,0,0,Cold Outreach
LEAD_00770,lead770@example.com,Asia Pacific,Manufacturing,1000+,VP,38,COOL,0.3816,False,6,29.15,10,1,0,Content Download
LEAD_00771,lead771@example.com,North America,Consulting,11-50,C-Level,19,COLD,0.1938,False,7,6.05,13,0,0,Referral
LEAD_00772,lead772@example.com,Latin America,Education,11-50,Senior Manager,4,COLD,0.042,False,6,0.0,38,0,0,Content Download
LEAD_00773,lead773@example.com,Asia Pacific,Consulting,51-200,C-Level,37,COOL,0.3735,False,5,9.85,0,0,0,Cold Outreach
LEAD_00774,lead774@example.com,Asia Pacific,Finance,201-1000,Manager,28,COLD,0.2885,False,2,13.55,19,0,0,Cold Outreach
LEAD_00775,lead775@example.com,North America,SaaS,11-50,Senior Manager,24,COLD,0.2467,False,2,18.7,3,0,0,Webinar
LEAD_00776,lead776@example.com,Middle East,Real Estate,51-200,Manager,91,HOT,0.91,True,14,76.85,1,1,0,Google Ads
LEAD_00777,lead777@example.com,Europe,Consulting,1000+,VP,47,COOL,0.4779,False,5,6.0,14,0,0,Content Download
LEAD_00778,lead778@example.com,Latin America,Finance,51-200,Director,25,COLD,0.2544,False,6,4.25,2,0,0,Cold Outreach
LEAD_00779,lead779@example.com,Latin America,Real Estate,11-50,VP,29,COLD,0.2927,False,5,18.8,15,1,0,Website
LEAD_00780,lead780@example.com,Middle East,SaaS,1000+,C-Level,26,COLD,0.2621,False,8,3.95,19,0,0,Cold Outreach
LEAD_00781,lead781@example.com,Latin America,Real Estate,1000+,C-Level,89,HOT,0.89,True,14,100.3,4,1,1,Referral
LEAD_00782,lead782@example.com,Middle East,Consulting,1-10,Senior Manager,55,WARM,0.5515,True,3,28.55,5,0,1,Webinar
LEAD_00783,lead783@example.com,Latin America,Education,1-10,Director,23,COLD,0.2352,False,6,11.8,5,0,0,Content Download
LEAD_00784,lead784@example.com,North America,Retail,1000+,Director,3,COLD,0.0326,False,3,0.0,45,0,0,Content Download
LEAD_00785,lead785@example.com,Europe,Healthcare,11-50,Director,12,COLD,0.1281,False,7,0.0,19,0,0,Website
LEAD_00786,lead786@example.com,Middle East,Healthcare,201-1000,Director,51,WARM,0.5143,True,2,15.0,1,0,1,Email Campaign
LEAD_00787,lead787@example.com,Middle East,Education,1000+,VP,47,COOL,0.4706,False,6,28.05,8,1,0,Trade Show
LEAD_00788,lead788@example.com,Latin America,SaaS,1-10,C-Level,14,COLD,0.1419,False,3,5.6,8,0,0,Website
LEAD_00789,lead789@example.com,Asia Pacific,Technology,1-10,Director,19,COLD,0.1982,False,2,4.65,7,0,0,Website
LEAD_00790,lead790@example.com,Middle East,Technology,1-10,Individual Contributor,38,COOL,0.3869,False,5,14.55,0,0,0,Cold Outreach
LEAD_00791,lead791@example.com,North America,SaaS,51-200,C-Level,25,COLD,0.2559,False,4,9.9,2,0,0,Webinar
LEAD_00792,lead792@example.com,Europe,Manufacturing,51-200,Director,89,HOT,0.89,True,18,111.4,0,1,1,Partner
LEAD_00793,lead793@example.com,Latin America,Retail,51-200,Director,86,HOT,0.865,True,15,70.95,5,1,0,Referral
LEAD_00794,lead794@example.com,Middle East,E-commerce,51-200,Manager,85,HOT,0.855,True,19,97.0,3,1,1,LinkedIn
